Date and Time,Location Code,Energy kWh
13/3/22 12:00,CWSS_BLK-I,70.08
13/3/22 12:00,CWSS_BLK-A,113.61
13/3/22 13:00,CWSS_BLK-CDE,124
13/3/22 13:00,CWSS_BLK-I,83.52
13/3/22 13:00,CWSS_BLK-A,133.06
13/3/22 13:00,CWSS_BLK-B,87.68
13/3/22 14:00,CWSS_BLK-A,124.67
13/3/22 14:00,CWSS_BLK-CDE,117
13/3/22 14:00,CWSS_BLK-I,79.21
13/3/22 14:00,CWSS_BLK-B,83.65
13/3/22 15:00,CWSS_BLK-A,115.98
13/3/22 15:00,CWSS_BLK-CDE,108.32
13/3/22 15:00,CWSS_BLK-B,82.17
13/3/22 15:00,CWSS_BLK-I,75.33
13/3/22 16:00,CWSS_BLK-A,101.83
13/3/22 16:00,CWSS_BLK-CDE,94.75
13/3/22 16:00,CWSS_BLK-B,80.84
13/3/22 16:00,CWSS_BLK-I,67.13
13/3/22 17:00,CWSS_BLK-I,60.86
13/3/22 17:00,CWSS_BLK-CDE,81.25
13/3/22 17:00,CWSS_BLK-A,88.1
13/3/22 17:00,CWSS_BLK-B,76.29
13/3/22 18:00,CWSS_BLK-B,46.72
13/3/22 18:00,CWSS_BLK-I,38.83
13/3/22 18:00,CWSS_BLK-CDE,52.16
13/3/22 18:00,CWSS_BLK-A,54.17
13/3/22 19:00,CWSS_BLK-I,9.92
13/3/22 19:00,CWSS_BLK-A,13.18
13/3/22 19:00,CWSS_BLK-B,11.52
13/3/22 19:00,CWSS_BLK-CDE,12.55
13/3/22 20:00,CWSS_BLK-B,0.32
13/3/22 20:00,CWSS_BLK-I,0.19
13/3/22 20:00,CWSS_BLK-A,0.32
13/3/22 20:00,CWSS_BLK-CDE,0.32
14/3/22 1:00,CWSS_BLK-I,0.03
14/3/22 1:00,CWSS_BLK-CDE,0
14/3/22 1:00,CWSS_BLK-B,0
14/3/22 1:00,CWSS_BLK-A,0
14/3/22 2:00,CWSS_BLK-I,0
14/3/22 2:00,CWSS_BLK-A,0
14/3/22 2:00,CWSS_BLK-B,0
14/3/22 2:00,CWSS_BLK-CDE,0
14/3/22 3:00,CWSS_BLK-A,0.03
14/3/22 3:00,CWSS_BLK-CDE,0
14/3/22 3:00,CWSS_BLK-I,0
14/3/22 3:00,CWSS_BLK-B,0
14/3/22 4:00,CWSS_BLK-I,0
14/3/22 4:00,CWSS_BLK-B,0
14/3/22 4:00,CWSS_BLK-CDE,0
14/3/22 4:00,CWSS_BLK-A,0
14/3/22 5:00,CWSS_BLK-CDE,0
14/3/22 5:00,CWSS_BLK-A,0
14/3/22 5:00,CWSS_BLK-I,0
14/3/22 5:00,CWSS_BLK-B,0
14/3/22 6:00,CWSS_BLK-A,0
14/3/22 6:00,CWSS_BLK-I,0.03
14/3/22 6:00,CWSS_BLK-CDE,0
14/3/22 6:00,CWSS_BLK-B,0
14/3/22 7:00,CWSS_BLK-I,0
14/3/22 7:00,CWSS_BLK-CDE,0
14/3/22 7:00,CWSS_BLK-B,0
14/3/22 7:00,CWSS_BLK-A,0
14/3/22 8:00,CWSS_BLK-I,2.08
14/3/22 8:00,CWSS_BLK-A,3.62
14/3/22 8:00,CWSS_BLK-B,3.61
14/3/22 8:00,CWSS_BLK-CDE,3.32
14/3/22 9:00,CWSS_BLK-I,13.09
14/3/22 9:00,CWSS_BLK-A,22.64
14/3/22 9:00,CWSS_BLK-B,23.47
14/3/22 9:00,CWSS_BLK-CDE,21.85
14/3/22 10:00,CWSS_BLK-A,65.98
14/3/22 10:00,CWSS_BLK-I,38.4
14/3/22 10:00,CWSS_BLK-CDE,62.17
14/3/22 10:00,CWSS_BLK-B,60.19
14/3/22 11:00,CWSS_BLK-I,51.71
14/3/22 11:00,CWSS_BLK-B,77.02
14/3/22 11:00,CWSS_BLK-CDE,76.9
14/3/22 11:00,CWSS_BLK-A,84.29
14/3/22 12:00,CWSS_BLK-A,114.37
14/3/22 12:00,CWSS_BLK-CDE,104.35
14/3/22 12:00,CWSS_BLK-B,103.11
14/3/22 12:00,CWSS_BLK-I,72.42
14/3/22 13:00,CWSS_BLK-CDE,63.52
14/3/22 13:00,CWSS_BLK-I,42.11
14/3/22 13:00,CWSS_BLK-A,67.08
14/3/22 13:00,CWSS_BLK-B,58.44
14/3/22 14:00,CWSS_BLK-B,62.92
14/3/22 14:00,CWSS_BLK-CDE,62.53
14/3/22 14:00,CWSS_BLK-A,68.09
14/3/22 14:00,CWSS_BLK-I,45.24
14/3/22 15:00,CWSS_BLK-A,21.47
14/3/22 15:00,CWSS_BLK-B,18.85
14/3/22 15:00,CWSS_BLK-CDE,20.03
14/3/22 15:00,CWSS_BLK-I,13.8
14/3/22 16:00,CWSS_BLK-A,33.83
14/3/22 16:00,CWSS_BLK-CDE,31.65
14/3/22 16:00,CWSS_BLK-I,21.82
14/3/22 16:00,CWSS_BLK-B,29.53
14/3/22 17:00,CWSS_BLK-A,72.1
14/3/22 17:00,CWSS_BLK-CDE,69.06
14/3/22 17:00,CWSS_BLK-B,61.89
14/3/22 17:00,CWSS_BLK-I,50.6
14/3/22 18:00,CWSS_BLK-A,49.11
14/3/22 18:00,CWSS_BLK-I,37.18
14/3/22 18:00,CWSS_BLK-CDE,47.39
14/3/22 18:00,CWSS_BLK-B,42.02
14/3/22 19:00,CWSS_BLK-I,12.33
14/3/22 19:00,CWSS_BLK-B,12.68
14/3/22 19:00,CWSS_BLK-CDE,14.36
14/3/22 19:00,CWSS_BLK-A,14.53
14/3/22 20:00,CWSS_BLK-CDE,0.22
14/3/22 20:00,CWSS_BLK-A,0.29
14/3/22 20:00,CWSS_BLK-I,0.22
14/3/22 20:00,CWSS_BLK-B,0.22
14/3/22 21:00,CWSS_BLK-I,0
14/3/22 21:00,CWSS_BLK-A,0
14/3/22 21:00,CWSS_BLK-B,0
14/3/22 21:00,CWSS_BLK-CDE,0
14/3/22 22:00,CWSS_BLK-A,0
14/3/22 22:00,CWSS_BLK-CDE,0
14/3/22 22:00,CWSS_BLK-I,0
14/3/22 22:00,CWSS_BLK-B,0
14/3/22 23:00,CWSS_BLK-B,0
14/3/22 23:00,CWSS_BLK-I,0
14/3/22 23:00,CWSS_BLK-CDE,0
14/3/22 23:00,CWSS_BLK-A,0
15/3/22 1:00,CWSS_BLK-B,0
15/3/22 1:00,CWSS_BLK-I,0
15/3/22 1:00,CWSS_BLK-A,0
15/3/22 1:00,CWSS_BLK-CDE,0
15/3/22 2:00,CWSS_BLK-CDE,0
15/3/22 2:00,CWSS_BLK-I,0.03
15/3/22 2:00,CWSS_BLK-A,0
15/3/22 2:00,CWSS_BLK-B,0
15/3/22 3:00,CWSS_BLK-B,0
15/3/22 3:00,CWSS_BLK-CDE,0.03
15/3/22 3:00,CWSS_BLK-I,0
15/3/22 3:00,CWSS_BLK-A,0
15/3/22 4:00,CWSS_BLK-A,0.03
15/3/22 4:00,CWSS_BLK-B,0
15/3/22 4:00,CWSS_BLK-I,0
15/3/22 4:00,CWSS_BLK-CDE,0
15/3/22 5:00,CWSS_BLK-CDE,0
15/3/22 5:00,CWSS_BLK-B,0
15/3/22 5:00,CWSS_BLK-I,0
15/3/22 5:00,CWSS_BLK-A,0
15/3/22 6:00,CWSS_BLK-A,0
15/3/22 6:00,CWSS_BLK-B,0
15/3/22 6:00,CWSS_BLK-I,0
15/3/22 6:00,CWSS_BLK-CDE,0
15/3/22 7:00,CWSS_BLK-A,0
15/3/22 7:00,CWSS_BLK-CDE,0
15/3/22 7:00,CWSS_BLK-B,0
15/3/22 7:00,CWSS_BLK-I,0.03
15/3/22 8:00,CWSS_BLK-B,4.43
15/3/22 8:00,CWSS_BLK-A,4.36
15/3/22 8:00,CWSS_BLK-I,2.52
15/3/22 8:00,CWSS_BLK-CDE,3.96
15/3/22 9:00,CWSS_BLK-B,27.86
15/3/22 9:00,CWSS_BLK-I,14.5
15/3/22 9:00,CWSS_BLK-CDE,25.76
15/3/22 9:00,CWSS_BLK-A,27.68
15/3/22 10:00,CWSS_BLK-I,31.22
15/3/22 10:00,CWSS_BLK-B,50.37
15/3/22 10:00,CWSS_BLK-CDE,50.21
15/3/22 10:00,CWSS_BLK-A,55.46
15/3/22 11:00,CWSS_BLK-I,54.11
15/3/22 11:00,CWSS_BLK-B,83.39
15/3/22 11:00,CWSS_BLK-CDE,79.43
15/3/22 11:00,CWSS_BLK-A,90.82
15/3/22 12:00,CWSS_BLK-CDE,25.86
15/3/22 12:00,CWSS_BLK-A,29.35
15/3/22 12:00,CWSS_BLK-B,26.66
15/3/22 12:00,CWSS_BLK-I,18.81
15/3/22 13:00,CWSS_BLK-A,14.39
15/3/22 13:00,CWSS_BLK-I,9.47
15/3/22 13:00,CWSS_BLK-B,12.85
15/3/22 13:00,CWSS_BLK-CDE,13.32
15/3/22 14:00,CWSS_BLK-CDE,11.97
15/3/22 14:00,CWSS_BLK-B,11.4
15/3/22 14:00,CWSS_BLK-I,8.32
15/3/22 14:00,CWSS_BLK-A,12.87
15/3/22 15:00,CWSS_BLK-B,3.71
15/3/22 15:00,CWSS_BLK-CDE,3.84
15/3/22 15:00,CWSS_BLK-A,4.13
15/3/22 15:00,CWSS_BLK-I,2.62
15/3/22 16:00,CWSS_BLK-B,21.37
15/3/22 16:00,CWSS_BLK-I,15.71
15/3/22 16:00,CWSS_BLK-CDE,22.84
15/3/22 16:00,CWSS_BLK-A,24.32
15/3/22 17:00,CWSS_BLK-I,26.5
15/3/22 17:00,CWSS_BLK-A,40.39
15/3/22 17:00,CWSS_BLK-CDE,37.88
15/3/22 17:00,CWSS_BLK-B,35.68
15/3/22 18:00,CWSS_BLK-A,18.34
15/3/22 18:00,CWSS_BLK-CDE,17.02
15/3/22 18:00,CWSS_BLK-I,11.81
15/3/22 18:00,CWSS_BLK-B,16.29
15/3/22 19:00,CWSS_BLK-B,8.27
15/3/22 19:00,CWSS_BLK-I,6.06
15/3/22 19:00,CWSS_BLK-A,9.27
15/3/22 19:00,CWSS_BLK-CDE,8.64
15/3/22 20:00,CWSS_BLK-A,0.45
15/3/22 20:00,CWSS_BLK-CDE,0.38
15/3/22 20:00,CWSS_BLK-I,0.32
15/3/22 20:00,CWSS_BLK-B,0.35
15/3/22 21:00,CWSS_BLK-CDE,0
15/3/22 21:00,CWSS_BLK-B,0
15/3/22 21:00,CWSS_BLK-A,0
15/3/22 21:00,CWSS_BLK-I,0
15/3/22 22:00,CWSS_BLK-CDE,0
15/3/22 22:00,CWSS_BLK-A,0
15/3/22 22:00,CWSS_BLK-B,0
15/3/22 22:00,CWSS_BLK-I,0
15/3/22 23:00,CWSS_BLK-I,0
15/3/22 23:00,CWSS_BLK-A,0
15/3/22 23:00,CWSS_BLK-B,0
15/3/22 23:00,CWSS_BLK-CDE,0
16/3/22 1:00,CWSS_BLK-CDE,0
16/3/22 1:00,CWSS_BLK-A,0
16/3/22 1:00,CWSS_BLK-B,0
16/3/22 1:00,CWSS_BLK-I,0.03
16/3/22 2:00,CWSS_BLK-I,0
16/3/22 2:00,CWSS_BLK-B,0
16/3/22 2:00,CWSS_BLK-A,0
16/3/22 2:00,CWSS_BLK-CDE,0
16/3/22 3:00,CWSS_BLK-I,0
16/3/22 3:00,CWSS_BLK-A,0.03
16/3/22 3:00,CWSS_BLK-B,0
16/3/22 3:00,CWSS_BLK-CDE,0
16/3/22 4:00,CWSS_BLK-B,0
16/3/22 4:00,CWSS_BLK-A,0
16/3/22 4:00,CWSS_BLK-I,0.03
16/3/22 4:00,CWSS_BLK-CDE,0
16/3/22 5:00,CWSS_BLK-I,0
16/3/22 5:00,CWSS_BLK-A,0
16/3/22 5:00,CWSS_BLK-B,0
16/3/22 5:00,CWSS_BLK-CDE,0
16/3/22 6:00,CWSS_BLK-CDE,0.06
16/3/22 6:00,CWSS_BLK-I,0
16/3/22 6:00,CWSS_BLK-A,0
16/3/22 6:00,CWSS_BLK-B,0
16/3/22 7:00,CWSS_BLK-I,0
16/3/22 7:00,CWSS_BLK-B,0
16/3/22 7:00,CWSS_BLK-A,0
16/3/22 7:00,CWSS_BLK-CDE,0
16/3/22 8:00,CWSS_BLK-CDE,2.92
16/3/22 8:00,CWSS_BLK-A,3.17
16/3/22 8:00,CWSS_BLK-B,2.87
16/3/22 8:00,CWSS_BLK-I,2.08
16/3/22 9:00,CWSS_BLK-I,14.78
16/3/22 9:00,CWSS_BLK-B,22.91
16/3/22 9:00,CWSS_BLK-A,24.83
16/3/22 9:00,CWSS_BLK-CDE,23.06
16/3/22 10:00,CWSS_BLK-B,51.35
16/3/22 10:00,CWSS_BLK-A,57.19
16/3/22 10:00,CWSS_BLK-I,34.17
16/3/22 10:00,CWSS_BLK-CDE,52.61
16/3/22 11:00,CWSS_BLK-CDE,72.06
16/3/22 11:00,CWSS_BLK-I,47.32
16/3/22 11:00,CWSS_BLK-A,78.34
16/3/22 11:00,CWSS_BLK-B,68.83
16/3/22 12:00,CWSS_BLK-I,55.35
16/3/22 12:00,CWSS_BLK-B,77.89
16/3/22 12:00,CWSS_BLK-CDE,81.35
16/3/22 12:00,CWSS_BLK-A,86.69
16/3/22 13:00,CWSS_BLK-I,78.39
16/3/22 13:00,CWSS_BLK-B,110.11
16/3/22 13:00,CWSS_BLK-A,124.67
16/3/22 13:00,CWSS_BLK-CDE,114.57
16/3/22 14:00,CWSS_BLK-I,90.82
16/3/22 14:00,CWSS_BLK-CDE,131.54
16/3/22 14:00,CWSS_BLK-B,123.29
16/3/22 14:00,CWSS_BLK-A,142.08
16/3/22 15:00,CWSS_BLK-B,113.6
16/3/22 15:00,CWSS_BLK-CDE,122.11
16/3/22 15:00,CWSS_BLK-A,131.04
16/3/22 15:00,CWSS_BLK-I,85.31
16/3/22 16:00,CWSS_BLK-A,119.68
16/3/22 16:00,CWSS_BLK-B,104.22
16/3/22 16:00,CWSS_BLK-CDE,111.87
16/3/22 16:00,CWSS_BLK-I,79.9
16/3/22 17:00,CWSS_BLK-A,98.4
16/3/22 17:00,CWSS_BLK-B,85.18
16/3/22 17:00,CWSS_BLK-CDE,92.59
16/3/22 17:00,CWSS_BLK-I,67.75
16/3/22 18:00,CWSS_BLK-A,51.61
16/3/22 18:00,CWSS_BLK-I,38.72
16/3/22 18:00,CWSS_BLK-B,44.1
16/3/22 18:00,CWSS_BLK-CDE,49.21
16/3/22 19:00,CWSS_BLK-A,8.33
16/3/22 19:00,CWSS_BLK-I,7.03
16/3/22 19:00,CWSS_BLK-B,7.31
16/3/22 19:00,CWSS_BLK-CDE,8.2
16/3/22 20:00,CWSS_BLK-I,0.38
16/3/22 20:00,CWSS_BLK-B,0.45
16/3/22 20:00,CWSS_BLK-CDE,0.45
16/3/22 20:00,CWSS_BLK-A,0.51
16/3/22 21:00,CWSS_BLK-CDE,0
16/3/22 21:00,CWSS_BLK-I,0
16/3/22 21:00,CWSS_BLK-B,0
16/3/22 21:00,CWSS_BLK-A,0
17/3/22 1:00,CWSS_BLK-B,0
17/3/22 1:00,CWSS_BLK-I,0
17/3/22 1:00,CWSS_BLK-A,0.03
17/3/22 1:00,CWSS_BLK-CDE,0
17/3/22 2:00,CWSS_BLK-B,0
17/3/22 2:00,CWSS_BLK-I,0.03
17/3/22 2:00,CWSS_BLK-A,0
17/3/22 2:00,CWSS_BLK-CDE,0
17/3/22 3:00,CWSS_BLK-A,0
17/3/22 3:00,CWSS_BLK-B,0
17/3/22 3:00,CWSS_BLK-I,0
17/3/22 3:00,CWSS_BLK-CDE,0
17/3/22 4:00,CWSS_BLK-B,0
17/3/22 4:00,CWSS_BLK-A,0
17/3/22 4:00,CWSS_BLK-CDE,0
17/3/22 4:00,CWSS_BLK-I,0
17/3/22 5:00,CWSS_BLK-B,0
17/3/22 5:00,CWSS_BLK-A,0
17/3/22 5:00,CWSS_BLK-I,0
17/3/22 5:00,CWSS_BLK-CDE,0
17/3/22 6:00,CWSS_BLK-I,0
17/3/22 6:00,CWSS_BLK-CDE,0
17/3/22 6:00,CWSS_BLK-B,0
17/3/22 6:00,CWSS_BLK-A,0
17/3/22 7:00,CWSS_BLK-A,0
17/3/22 7:00,CWSS_BLK-B,0
17/3/22 7:00,CWSS_BLK-CDE,0
17/3/22 7:00,CWSS_BLK-I,0.03
17/3/22 8:00,CWSS_BLK-B,4.06
17/3/22 8:00,CWSS_BLK-CDE,3.49
17/3/22 8:00,CWSS_BLK-A,3.87
17/3/22 8:00,CWSS_BLK-I,2.2
17/3/22 9:00,CWSS_BLK-B,31.68
17/3/22 9:00,CWSS_BLK-A,30.18
17/3/22 9:00,CWSS_BLK-CDE,27.94
17/3/22 9:00,CWSS_BLK-I,14.81
17/3/22 10:00,CWSS_BLK-A,61.73
17/3/22 10:00,CWSS_BLK-I,33.03
17/3/22 10:00,CWSS_BLK-CDE,55.56
17/3/22 10:00,CWSS_BLK-B,56.61
17/3/22 11:00,CWSS_BLK-B,82.14
17/3/22 11:00,CWSS_BLK-CDE,84.64
17/3/22 11:00,CWSS_BLK-A,91.91
17/3/22 11:00,CWSS_BLK-I,55.97
17/3/22 12:00,CWSS_BLK-A,51.65
17/3/22 12:00,CWSS_BLK-I,31.2
17/3/22 12:00,CWSS_BLK-B,44.2
17/3/22 12:00,CWSS_BLK-CDE,47.9
17/3/22 13:00,CWSS_BLK-I,32.58
17/3/22 13:00,CWSS_BLK-CDE,48.71
17/3/22 13:00,CWSS_BLK-A,52.48
17/3/22 13:00,CWSS_BLK-B,45.71
17/3/22 14:00,CWSS_BLK-A,53.82
17/3/22 14:00,CWSS_BLK-I,37.69
17/3/22 14:00,CWSS_BLK-CDE,51.88
17/3/22 14:00,CWSS_BLK-B,47.71
17/3/22 15:00,CWSS_BLK-CDE,8.32
17/3/22 15:00,CWSS_BLK-I,5.79
17/3/22 15:00,CWSS_BLK-A,9.03
17/3/22 15:00,CWSS_BLK-B,8.13
17/3/22 16:00,CWSS_BLK-A,26.18
17/3/22 16:00,CWSS_BLK-B,23.17
17/3/22 16:00,CWSS_BLK-I,16.55
17/3/22 16:00,CWSS_BLK-CDE,24.41
17/3/22 17:00,CWSS_BLK-I,19.13
17/3/22 17:00,CWSS_BLK-B,26.43
17/3/22 17:00,CWSS_BLK-CDE,27.71
17/3/22 17:00,CWSS_BLK-A,29.92
17/3/22 18:00,CWSS_BLK-CDE,10.68
17/3/22 18:00,CWSS_BLK-B,10.59
17/3/22 18:00,CWSS_BLK-A,11.49
17/3/22 18:00,CWSS_BLK-I,7.91
17/3/22 19:00,CWSS_BLK-CDE,4.06
17/3/22 19:00,CWSS_BLK-B,3.97
17/3/22 19:00,CWSS_BLK-I,2.91
17/3/22 19:00,CWSS_BLK-A,4.41
17/3/22 20:00,CWSS_BLK-CDE,0
17/3/22 20:00,CWSS_BLK-I,0
17/3/22 20:00,CWSS_BLK-B,0.03
17/3/22 20:00,CWSS_BLK-A,0.03
18/3/22 1:00,CWSS_BLK-I,0
18/3/22 1:00,CWSS_BLK-A,0.03
18/3/22 1:00,CWSS_BLK-CDE,0.03
18/3/22 1:00,CWSS_BLK-B,0
18/3/22 2:00,CWSS_BLK-CDE,0
18/3/22 2:00,CWSS_BLK-I,0
18/3/22 2:00,CWSS_BLK-A,0
18/3/22 2:00,CWSS_BLK-B,0
18/3/22 3:00,CWSS_BLK-I,0.03
18/3/22 3:00,CWSS_BLK-B,0
18/3/22 3:00,CWSS_BLK-CDE,0
18/3/22 3:00,CWSS_BLK-A,0
18/3/22 4:00,CWSS_BLK-A,0
18/3/22 4:00,CWSS_BLK-B,0
18/3/22 4:00,CWSS_BLK-CDE,0
18/3/22 4:00,CWSS_BLK-I,0
18/3/22 5:00,CWSS_BLK-CDE,0
18/3/22 5:00,CWSS_BLK-B,0
18/3/22 5:00,CWSS_BLK-I,0.03
18/3/22 5:00,CWSS_BLK-A,0
18/3/22 6:00,CWSS_BLK-A,0
18/3/22 6:00,CWSS_BLK-B,0
18/3/22 6:00,CWSS_BLK-CDE,0
18/3/22 6:00,CWSS_BLK-I,0
18/3/22 7:00,CWSS_BLK-CDE,0
18/3/22 7:00,CWSS_BLK-A,0
18/3/22 7:00,CWSS_BLK-I,0
18/3/22 7:00,CWSS_BLK-B,0
18/3/22 8:00,CWSS_BLK-B,3.65
18/3/22 8:00,CWSS_BLK-I,2.47
18/3/22 8:00,CWSS_BLK-A,4
18/3/22 8:00,CWSS_BLK-CDE,3.68
18/3/22 9:00,CWSS_BLK-CDE,24
18/3/22 9:00,CWSS_BLK-I,15.3
18/3/22 9:00,CWSS_BLK-B,23.59
18/3/22 9:00,CWSS_BLK-A,25.96
18/3/22 10:00,CWSS_BLK-B,56.23
18/3/22 10:00,CWSS_BLK-A,62.28
18/3/22 10:00,CWSS_BLK-I,35.37
18/3/22 10:00,CWSS_BLK-CDE,56.9
18/3/22 11:00,CWSS_BLK-A,100.35
18/3/22 11:00,CWSS_BLK-I,61.24
18/3/22 11:00,CWSS_BLK-CDE,93.82
18/3/22 11:00,CWSS_BLK-B,89.63
18/3/22 12:00,CWSS_BLK-CDE,95.8
18/3/22 12:00,CWSS_BLK-B,89.44
18/3/22 12:00,CWSS_BLK-I,63.82
18/3/22 12:00,CWSS_BLK-A,101.25
18/3/22 13:00,CWSS_BLK-I,70.74
18/3/22 13:00,CWSS_BLK-B,94.62
18/3/22 13:00,CWSS_BLK-A,112.31
18/3/22 13:00,CWSS_BLK-CDE,103.68
18/3/22 14:00,CWSS_BLK-CDE,122.24
18/3/22 14:00,CWSS_BLK-I,83.53
18/3/22 14:00,CWSS_BLK-A,130.43
18/3/22 14:00,CWSS_BLK-B,114.22
18/3/22 15:00,CWSS_BLK-I,67.75
18/3/22 15:00,CWSS_BLK-CDE,97.5
18/3/22 15:00,CWSS_BLK-A,104.35
18/3/22 15:00,CWSS_BLK-B,91.2
18/3/22 16:00,CWSS_BLK-I,33.09
18/3/22 16:00,CWSS_BLK-B,45.54
18/3/22 16:00,CWSS_BLK-A,51.39
18/3/22 16:00,CWSS_BLK-CDE,47.88
18/3/22 17:00,CWSS_BLK-I,25.85
18/3/22 17:00,CWSS_BLK-CDE,36.99
18/3/22 17:00,CWSS_BLK-A,39.84
18/3/22 17:00,CWSS_BLK-B,35.34
18/3/22 18:00,CWSS_BLK-CDE,25.79
18/3/22 18:00,CWSS_BLK-I,18.3
18/3/22 18:00,CWSS_BLK-B,24.68
18/3/22 18:00,CWSS_BLK-A,27.78
18/3/22 19:00,CWSS_BLK-A,7.93
18/3/22 19:00,CWSS_BLK-CDE,7.36
18/3/22 19:00,CWSS_BLK-I,5.19
18/3/22 19:00,CWSS_BLK-B,7.06
18/3/22 20:00,CWSS_BLK-B,0.19
18/3/22 20:00,CWSS_BLK-CDE,0.19
18/3/22 20:00,CWSS_BLK-A,0.26
18/3/22 20:00,CWSS_BLK-I,0.13
19/3/22 1:00,CWSS_BLK-B,0
19/3/22 1:00,CWSS_BLK-I,0
19/3/22 1:00,CWSS_BLK-CDE,0
19/3/22 1:00,CWSS_BLK-A,0
19/3/22 2:00,CWSS_BLK-A,0
19/3/22 2:00,CWSS_BLK-CDE,0
19/3/22 2:00,CWSS_BLK-B,0
19/3/22 2:00,CWSS_BLK-I,0.03
19/3/22 3:00,CWSS_BLK-A,0
19/3/22 3:00,CWSS_BLK-CDE,0
19/3/22 3:00,CWSS_BLK-B,0
19/3/22 3:00,CWSS_BLK-I,0
19/3/22 4:00,CWSS_BLK-I,0
19/3/22 4:00,CWSS_BLK-CDE,0
19/3/22 4:00,CWSS_BLK-B,0
19/3/22 4:00,CWSS_BLK-A,0
19/3/22 5:00,CWSS_BLK-A,0
19/3/22 5:00,CWSS_BLK-CDE,0
19/3/22 5:00,CWSS_BLK-B,0
19/3/22 5:00,CWSS_BLK-I,0
19/3/22 6:00,CWSS_BLK-I,0
19/3/22 6:00,CWSS_BLK-A,0
19/3/22 6:00,CWSS_BLK-B,0
19/3/22 6:00,CWSS_BLK-CDE,0
19/3/22 7:00,CWSS_BLK-A,0
19/3/22 7:00,CWSS_BLK-B,0
19/3/22 7:00,CWSS_BLK-CDE,0
19/3/22 7:00,CWSS_BLK-I,0.03
19/3/22 8:00,CWSS_BLK-B,3.65
19/3/22 8:00,CWSS_BLK-A,3.42
19/3/22 8:00,CWSS_BLK-I,1.96
19/3/22 8:00,CWSS_BLK-CDE,3.13
19/3/22 9:00,CWSS_BLK-A,30.05
19/3/22 9:00,CWSS_BLK-B,31.49
19/3/22 9:00,CWSS_BLK-CDE,27.77
19/3/22 9:00,CWSS_BLK-I,14.62
19/3/22 10:00,CWSS_BLK-CDE,66.94
19/3/22 10:00,CWSS_BLK-I,39.48
19/3/22 10:00,CWSS_BLK-A,73.47
19/3/22 10:00,CWSS_BLK-B,66.11
19/3/22 11:00,CWSS_BLK-I,60.67
19/3/22 11:00,CWSS_BLK-B,89.89
19/3/22 11:00,CWSS_BLK-CDE,93.6
19/3/22 11:00,CWSS_BLK-A,101.38
19/3/22 12:00,CWSS_BLK-CDE,103.36
19/3/22 12:00,CWSS_BLK-B,98.24
19/3/22 12:00,CWSS_BLK-A,112.64
19/3/22 12:00,CWSS_BLK-I,69.18
19/3/22 13:00,CWSS_BLK-A,132.83
19/3/22 13:00,CWSS_BLK-CDE,123.42
19/3/22 13:00,CWSS_BLK-B,90.34
19/3/22 13:00,CWSS_BLK-I,83.65
19/3/22 14:00,CWSS_BLK-CDE,121.05
19/3/22 14:00,CWSS_BLK-A,132
19/3/22 14:00,CWSS_BLK-B,90.5
19/3/22 14:00,CWSS_BLK-I,83.65
19/3/22 15:00,CWSS_BLK-B,64.19
19/3/22 15:00,CWSS_BLK-A,85.05
19/3/22 15:00,CWSS_BLK-I,56.76
19/3/22 15:00,CWSS_BLK-CDE,81.06
19/3/22 16:00,CWSS_BLK-I,76.45
19/3/22 16:00,CWSS_BLK-B,100.26
19/3/22 16:00,CWSS_BLK-A,114.81
19/3/22 16:00,CWSS_BLK-CDE,107.45
19/3/22 17:00,CWSS_BLK-A,94.65
19/3/22 17:00,CWSS_BLK-B,82.12
19/3/22 17:00,CWSS_BLK-CDE,89.22
19/3/22 17:00,CWSS_BLK-I,65.29
19/3/22 18:00,CWSS_BLK-B,49.15
19/3/22 18:00,CWSS_BLK-A,56.7
19/3/22 18:00,CWSS_BLK-I,40.81
19/3/22 18:00,CWSS_BLK-CDE,53.95
19/3/22 19:00,CWSS_BLK-CDE,13.82
19/3/22 19:00,CWSS_BLK-I,10.73
19/3/22 19:00,CWSS_BLK-B,12.42
19/3/22 19:00,CWSS_BLK-A,14.24
19/3/22 20:00,CWSS_BLK-CDE,0.51
19/3/22 20:00,CWSS_BLK-I,0.38
19/3/22 20:00,CWSS_BLK-B,0.48
19/3/22 20:00,CWSS_BLK-A,0.54
19/3/22 21:00,CWSS_BLK-I,0
19/3/22 21:00,CWSS_BLK-CDE,0
19/3/22 21:00,CWSS_BLK-B,0
19/3/22 21:00,CWSS_BLK-A,0
20/3/22 1:00,CWSS_BLK-CDE,0
20/3/22 1:00,CWSS_BLK-A,0
20/3/22 1:00,CWSS_BLK-I,0
20/3/22 1:00,CWSS_BLK-B,0
20/3/22 2:00,CWSS_BLK-CDE,0
20/3/22 2:00,CWSS_BLK-B,0
20/3/22 2:00,CWSS_BLK-I,0.03
20/3/22 2:00,CWSS_BLK-A,0
20/3/22 3:00,CWSS_BLK-CDE,0
20/3/22 3:00,CWSS_BLK-I,0
20/3/22 3:00,CWSS_BLK-B,0
20/3/22 3:00,CWSS_BLK-A,0
20/3/22 4:00,CWSS_BLK-B,0
20/3/22 4:00,CWSS_BLK-A,0
20/3/22 4:00,CWSS_BLK-I,0
20/3/22 4:00,CWSS_BLK-CDE,0
20/3/22 5:00,CWSS_BLK-I,0.03
20/3/22 5:00,CWSS_BLK-B,0
